CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
14110,37,10,2927.37,0,Champions
14111,96,2,63.3,4,Lost Customers
14112,23,6,2505.16,3,Loyal Customers
14113,4,4,619.02,3,Loyal Customers
14114,331,1,195.13,2,At-Risk Spenders
14116,20,5,1091.04,3,Loyal Customers
14117,144,1,90.0,4,Lost Customers
14121,4,4,2370.56,3,Loyal Customers
14125,11,3,2376.73,3,Loyal Customers
14126,11,1,183.4,4,Lost Customers
14127,123,3,503.01,1,Potential Loyalists
14128,61,2,625.0,1,Potential Loyalists
14129,2,5,1077.06,3,Loyal Customers
14130,319,1,360.46,2,At-Risk Spenders
14132,2,11,2714.17,0,Champions
14133,130,3,499.28999999999996,1,Potential Loyalists
14135,2,15,2849.29,0,Champions
14138,2,2,965.8800000000001,1,Potential Loyalists
14139,46,1,278.28,4,Lost Customers
14140,4,2,913.18,1,Potential Loyalists
14141,3,4,902.38,3,Loyal Customers
14142,373,1,280.95,2,At-Risk Spenders
14143,134,1,64.8,4,Lost Customers
14146,9,5,3054.55,3,Loyal Customers
14147,78,2,61.8,4,Lost Customers
14148,234,1,29.700000000000003,2,At-Risk Spenders
14149,221,1,421.12,2,At-Risk Spenders
14150,36,2,584.74,1,Potential Loyalists
14152,75,2,602.57,1,Potential Loyalists
14154,239,2,682.92,2,At-Risk Spenders
14155,266,1,118.75,2,At-Risk Spenders
14156,10,41,18276.11,0,Champions
14157,20,2,404.73,1,Potential Loyalists
14158,40,1,397.38,1,Potential Loyalists
14159,20,11,4428.38,0,Champions
14161,216,3,878.02,2,At-Risk Spenders
14162,174,2,198.11,2,At-Risk Spenders
14163,87,4,1051.6100000000001,3,Loyal Customers
14164,81,1,374.4,4,Lost Customers
14165,276,1,82.19,2,At-Risk Spenders
14167,39,4,512.84,1,Potential Loyalists
14171,98,1,308.44,4,Lost Customers
14173,11,4,222.34,1,Potential Loyalists
14174,33,1,124.51,4,Lost Customers
14175,60,3,2177.5,3,Loyal Customers
14176,297,4,517.2,2,At-Risk Spenders
14177,86,4,450.77,1,Potential Loyalists
14178,9,7,1446.49,3,Loyal Customers
14179,41,2,548.67,1,Potential Loyalists
14180,11,25,1779.8200000000002,0,Champions
14184,67,1,245.59,4,Lost Customers
14185,331,1,12.75,2,At-Risk Spenders
14188,31,6,1763.8600000000001,3,Loyal Customers
14189,2,15,3787.7400000000002,0,Champions
14191,2,13,4273.1,0,Champions
14193,68,2,737.15,1,Potential Loyalists
14194,5,21,9440.61,0,Champions
14196,107,1,73.72,4,Lost Customers
14198,18,4,504.6,1,Potential Loyalists
14199,218,1,10.2,2,At-Risk Spenders
14201,60,7,522.64,3,Loyal Customers
14204,2,1,128.16,4,Lost Customers
14205,17,2,288.2,1,Potential Loyalists
14206,239,1,302.65999999999997,2,At-Risk Spenders
14208,95,1,101.14,4,Lost Customers
14209,11,6,1098.55,3,Loyal Customers
14210,106,6,1616.1200000000001,3,Loyal Customers
14211,53,9,1761.15,3,Loyal Customers
14214,31,5,938.14,3,Loyal Customers
14215,12,6,1650.47,3,Loyal Customers
14216,3,4,1082.66,3,Loyal Customers
14217,2,17,1253.13,0,Champions
14218,43,1,169.48000000000002,4,Lost Customers
14219,4,1,73.44,4,Lost Customers
14220,247,2,510.72,2,At-Risk Spenders
14221,42,9,2655.95,3,Loyal Customers
14222,177,1,576.5,2,At-Risk Spenders
14223,92,3,736.5600000000001,1,Potential Loyalists
14224,110,4,645.21,1,Potential Loyalists
14226,30,4,1256.49,3,Loyal Customers
14227,26,9,2897.32,0,Champions
14229,52,3,757.8,1,Potential Loyalists
14231,184,3,793.26,1,Potential Loyalists
14232,43,5,1630.66,3,Loyal Customers
14233,49,4,916.9200000000001,3,Loyal Customers
14234,22,4,706.92,3,Loyal Customers
14235,75,5,1505.34,3,Loyal Customers
14236,81,2,302.64,1,Potential Loyalists
14237,373,1,77.45,2,At-Risk Spenders
14238,326,1,96.2,2,At-Risk Spenders
14239,43,11,1996.75,0,Champions
14240,30,2,745.14,1,Potential Loyalists
14241,184,1,213.70000000000002,2,At-Risk Spenders
14242,235,2,219.25,2,At-Risk Spenders
14243,9,10,2205.13,0,Champions
14245,220,2,1516.7,1,Potential Loyalists
14246,111,3,1293.0,1,Potential Loyalists
14247,278,1,104.12,2,At-Risk Spenders
14248,318,1,98.58,2,At-Risk Spenders
14250,7,3,1823.13,3,Loyal Customers
14251,2,5,1796.8200000000002,3,Loyal Customers
14256,260,2,738.0600000000001,2,At-Risk Spenders
14257,64,5,2451.6,3,Loyal Customers
14258,9,9,2439.26,3,Loyal Customers
14259,142,1,104.1,4,Lost Customers
14261,79,1,633.79,1,Potential Loyalists
14262,8,8,2337.11,3,Loyal Customers
14264,155,2,177.17000000000002,4,Lost Customers
14265,109,2,333.43,1,Potential Loyalists
14267,163,3,940.44,1,Potential Loyalists
14270,332,1,341.65000000000003,2,At-Risk Spenders
14271,226,1,92.42,2,At-Risk Spenders
14272,74,2,330.2,1,Potential Loyalists
14273,51,4,559.97,1,Potential Loyalists
14276,99,3,1042.49,1,Potential Loyalists
14277,15,3,2830.32,3,Loyal Customers
14280,197,1,92.63999999999999,2,At-Risk Spenders
14282,3,15,2651.88,0,Champions
14284,31,2,505.3,1,Potential Loyalists
14285,21,4,368.78000000000003,1,Potential Loyalists
14286,24,3,3926.34,3,Loyal Customers
14287,8,2,159.35,4,Lost Customers
14288,213,1,306.0,2,At-Risk Spenders
14289,9,6,508.06,3,Loyal Customers
14290,11,5,1983.2,3,Loyal Customers
14291,2,11,3262.5,0,Champions
14292,8,9,1665.33,3,Loyal Customers
14293,3,4,951.1600000000001,3,Loyal Customers
14295,40,1,166.20000000000002,4,Lost Customers
14297,18,4,1102.85,3,Loyal Customers
14298,8,40,24387.53,0,Champions
14299,8,8,2234.89,3,Loyal Customers
14300,19,1,43.2,4,Lost Customers
14301,117,1,128.7,4,Lost Customers
14304,223,1,224.4,2,At-Risk Spenders
14305,71,3,1811.16,3,Loyal Customers
14306,51,2,697.88,1,Potential Loyalists
14307,89,6,2682.61,3,Loyal Customers
14309,8,9,1766.45,3,Loyal Customers
14311,243,1,198.97,2,At-Risk Spenders
14312,47,6,1265.06,3,Loyal Customers
14314,107,1,93.47999999999999,4,Lost Customers
14315,45,6,2014.03,3,Loyal Customers
14317,65,1,375.58,4,Lost Customers
14320,207,2,457.89,2,At-Risk Spenders
14321,11,5,1178.4,3,Loyal Customers
14323,115,2,517.66,1,Potential Loyalists
14326,242,1,123.85000000000001,2,At-Risk Spenders
14327,163,1,311.65,2,At-Risk Spenders
14329,17,7,3974.03,3,Loyal Customers
14331,124,2,395.76,1,Potential Loyalists
14332,23,3,559.05,1,Potential Loyalists
14333,68,1,188.20000000000002,4,Lost Customers
14334,17,8,1829.61,3,Loyal Customers
14335,16,2,409.2,1,Potential Loyalists
14336,17,4,1281.1100000000001,3,Loyal Customers
14338,196,1,443.2,2,At-Risk Spenders
14339,243,1,309.52,2,At-Risk Spenders
14340,219,1,134.7,2,At-Risk Spenders
14341,45,8,1858.47,3,Loyal Customers
14342,21,4,322.8,1,Potential Loyalists
14344,127,8,615.5300000000001,3,Loyal Customers
14345,39,1,108.97999999999999,4,Lost Customers
14346,121,2,799.46,1,Potential Loyalists
14348,260,1,297.87,2,At-Risk Spenders
14349,10,1,125.0,4,Lost Customers
14350,274,1,282.93,2,At-Risk Spenders
14351,165,1,51.0,4,Lost Customers
14352,157,4,821.76,1,Potential Loyalists
14353,215,1,90.6,2,At-Risk Spenders
14354,6,2,126.17999999999999,4,Lost Customers
14355,366,1,158.5,2,At-Risk Spenders
14356,80,2,480.93,1,Potential Loyalists
14357,43,1,215.17000000000002,4,Lost Customers
14359,19,3,799.08,1,Potential Loyalists
14360,32,4,1722.63,3,Loyal Customers
14362,22,1,138.75,4,Lost Customers
14364,109,8,1022.95,3,Loyal Customers
14367,8,16,7225.1900000000005,0,Champions
14368,320,1,105.2,2,At-Risk Spenders
14371,295,1,100.5,2,At-Risk Spenders
14373,358,1,10.2,2,At-Risk Spenders
14375,185,1,219.66,2,At-Risk Spenders
14377,191,2,155.25,2,At-Risk Spenders
14379,44,2,340.15000000000003,1,Potential Loyalists
14381,52,1,202.68,4,Lost Customers
14382,26,1,448.58,1,Potential Loyalists
14383,38,3,903.67,1,Potential Loyalists
14385,9,3,202.11,1,Potential Loyalists
14386,297,1,93.6,2,At-Risk Spenders
14387,33,3,1458.25,3,Loyal Customers
14388,10,8,2804.56,3,Loyal Customers
14389,65,2,792.94,1,Potential Loyalists
14390,10,9,3415.92,0,Champions
14393,218,1,67.95,2,At-Risk Spenders
14395,2,9,3129.21,0,Champions
14396,65,2,451.09,1,Potential Loyalists
14397,3,16,994.8199999999999,0,Champions
14400,149,1,326.48,4,Lost Customers
14401,4,13,2722.94,0,Champions
14403,217,2,283.95000000000005,2,At-Risk Spenders
14404,34,6,1078.73,3,Loyal Customers
14406,119,1,106.25,4,Lost Customers
14407,107,5,981.53,3,Loyal Customers
14408,11,7,1816.03,3,Loyal Customers
14409,71,4,875.4200000000001,3,Loyal Customers
14410,92,9,887.72,3,Loyal Customers
14411,311,1,539.4000000000001,2,At-Risk Spenders
14412,43,2,562.33,1,Potential Loyalists
14413,362,1,111.10000000000001,2,At-Risk Spenders
14414,92,7,1033.42,3,Loyal Customers
14415,1,13,5144.24,0,Champions
14416,22,2,189.5,4,Lost Customers
14418,4,3,1517.64,3,Loyal Customers
14419,11,6,1025.94,3,Loyal Customers
14420,99,1,387.52,1,Potential Loyalists
14421,57,2,728.61,1,Potential Loyalists
14422,1,6,3462.69,3,Loyal Customers
14423,218,1,20.4,2,At-Risk Spenders
14426,24,9,2998.21,0,Champions
14427,50,2,287.74,1,Potential Loyalists
14428,7,5,764.04,3,Loyal Customers
14431,303,1,303.66,2,At-Risk Spenders
14432,10,6,2025.91,3,Loyal Customers
14434,22,6,964.8000000000001,3,Loyal Customers
14436,99,1,76.56,4,Lost Customers
14437,366,1,63.0,2,At-Risk Spenders
14438,306,1,131.9,2,At-Risk Spenders
14439,320,1,1637.3,2,At-Risk Spenders
14440,8,5,1549.88,3,Loyal Customers
14441,1,4,1378.5900000000001,3,Loyal Customers
14442,205,2,677.47,2,At-Risk Spenders
14443,54,4,1370.33,3,Loyal Customers
14446,1,4,899.22,3,Loyal Customers
14447,19,5,1147.33,3,Loyal Customers
14448,9,2,127.80000000000001,4,Lost Customers
14449,19,4,852.55,3,Loyal Customers
14450,181,3,483.25,1,Potential Loyalists
14451,60,2,626.9,1,Potential Loyalists
14452,11,2,191.5,4,Lost Customers
14453,190,1,109.98,2,At-Risk Spenders
14456,5,9,2663.06,0,Champions
14457,311,1,68.64,2,At-Risk Spenders
14459,155,1,1274.16,1,Potential Loyalists
14460,110,3,150.0,4,Lost Customers
14461,148,3,1468.31,1,Potential Loyalists
14462,66,11,1638.88,3,Loyal Customers
14463,205,1,39.599999999999994,2,At-Risk Spenders
14465,247,3,486.59000000000003,2,At-Risk Spenders
14466,29,7,1400.65,3,Loyal Customers
14467,18,4,530.01,1,Potential Loyalists
14470,12,2,303.99,1,Potential Loyalists
14472,104,8,1507.9,3,Loyal Customers
14473,74,1,95.28,4,Lost Customers
14474,46,1,240.06,4,Lost Customers
14475,72,3,683.01,1,Potential Loyalists
14476,257,1,183.05,2,At-Risk Spenders
14477,51,1,83.2,4,Lost Customers
14479,254,2,252.65,2,At-Risk Spenders
14480,11,1,262.55,4,Lost Customers
14481,165,2,538.41,1,Potential Loyalists
14482,18,6,1041.28,3,Loyal Customers
14483,282,1,137.1,2,At-Risk Spenders
14484,50,1,301.76,4,Lost Customers
14485,39,1,144.35,4,Lost Customers
14487,27,6,946.3299999999999,3,Loyal Customers
14488,68,1,706.18,1,Potential Loyalists
14489,207,1,433.5,2,At-Risk Spenders
14491,175,2,220.98,2,At-Risk Spenders
14493,7,5,2047.03,3,Loyal Customers
14494,26,1,139.56,4,Lost Customers
14495,51,2,123.8,4,Lost Customers
14496,312,2,291.92,2,At-Risk Spenders
14497,309,1,335.52,2,At-Risk Spenders
14498,43,5,1519.27,3,Loyal Customers
14499,26,3,768.74,1,Potential Loyalists
14500,88,2,218.10000000000002,4,Lost Customers
14501,184,2,251.21,2,At-Risk Spenders
14502,20,9,1917.98,3,Loyal Customers
14503,3,6,2664.66,3,Loyal Customers
14504,47,4,522.21,1,Potential Loyalists
14505,17,8,4940.0,0,Champions
14506,17,5,1206.85,3,Loyal Customers
14507,40,5,928.78,3,Loyal Customers
14508,22,2,196.0,4,Lost Customers
14511,11,5,1173.41,3,Loyal Customers
14512,188,2,175.63,2,At-Risk Spenders
14513,207,2,183.75,2,At-Risk Spenders
14514,61,3,732.3,1,Potential Loyalists
14515,18,6,1542.51,3,Loyal Customers
14517,33,2,192.55,4,Lost Customers
14518,64,1,112.44,4,Lost Customers
14520,2,1,10.2,4,Lost Customers
14522,72,3,405.26,1,Potential Loyalists
14523,108,1,160.91,4,Lost Customers
14524,32,9,1438.78,3,Loyal Customers
14525,20,9,2245.81,3,Loyal Customers
14527,3,54,4320.12,0,Champions
14528,37,1,234.83999999999997,4,Lost Customers
14529,60,3,542.96,1,Potential Loyalists
14530,26,6,1982.45,3,Loyal Customers
14532,236,3,200.4,2,At-Risk Spenders
14533,25,6,757.44,3,Loyal Customers
14534,3,18,3188.33,0,Champions
14535,60,3,2492.68,3,Loyal Customers
14536,260,1,76.0,2,At-Risk Spenders
14537,58,1,355.56,4,Lost Customers
14538,65,2,334.35,1,Potential Loyalists
14539,16,2,500.32,1,Potential Loyalists
14540,10,3,836.51,1,Potential Loyalists
14541,59,8,1372.05,3,Loyal Customers
14542,186,1,103.25,2,At-Risk Spenders
14543,29,16,1136.39,0,Champions
14544,24,2,1175.57,1,Potential Loyalists
14546,5,5,2366.38,3,Loyal Customers
14547,4,8,3315.76,3,Loyal Customers
14549,311,1,224.98000000000002,2,At-Risk Spenders
14550,11,2,650.77,1,Potential Loyalists
14551,18,2,148.23,4,Lost Customers
14552,152,1,156.27,4,Lost Customers
14553,19,5,543.62,3,Loyal Customers
14554,10,4,1863.18,3,Loyal Customers
14555,57,2,251.7,1,Potential Loyalists
14557,85,1,287.44,4,Lost Customers
14560,17,13,600.03,3,Loyal Customers
14561,76,3,957.37,1,Potential Loyalists
14562,4,18,4012.62,0,Champions
14565,96,4,2636.81,3,Loyal Customers
14567,57,2,1257.96,1,Potential Loyalists
14569,1,1,80.09,4,Lost Customers
14570,281,2,190.21,2,At-Risk Spenders
14572,3,7,2333.51,3,Loyal Customers
14573,180,9,778.7,3,Loyal Customers
14576,372,1,35.400000000000006,2,At-Risk Spenders
14577,13,4,859.71,3,Loyal Customers
14578,3,1,111.51,4,Lost Customers
14581,17,1,95.67,4,Lost Customers
14582,41,1,94.21000000000001,4,Lost Customers
14583,6,5,799.4,3,Loyal Customers
14584,169,4,825.76,1,Potential Loyalists
14585,50,1,148.55,4,Lost Customers
14586,277,1,202.44,2,At-Risk Spenders
14587,19,9,1258.33,3,Loyal Customers
14591,15,4,876.86,3,Loyal Customers
14592,35,3,516.29,1,Potential Loyalists
14593,22,3,450.95,1,Potential Loyalists
14594,7,2,273.28,1,Potential Loyalists
14595,20,6,1524.96,3,Loyal Customers
14597,11,1,295.74,4,Lost Customers
14598,44,1,221.97,4,Lost Customers
14600,306,1,236.43,2,At-Risk Spenders
14601,11,1,123.96000000000001,4,Lost Customers
14606,1,90,8207.41,0,Champions
14607,19,3,450.9,1,Potential Loyalists
14608,4,3,1017.1500000000001,1,Potential Loyalists
14616,285,1,10.08,2,At-Risk Spenders
14618,9,3,408.84000000000003,1,Potential Loyalists
14619,246,1,263.74,2,At-Risk Spenders
14620,206,2,318.54,2,At-Risk Spenders
14621,1,5,1490.42,3,Loyal Customers
14622,185,1,288.78000000000003,2,At-Risk Spenders
14623,32,5,688.3,3,Loyal Customers
14624,57,2,225.85,4,Lost Customers
14625,196,2,668.48,2,At-Risk Spenders
14626,24,4,2035.8200000000002,3,Loyal Customers
14628,91,2,411.71000000000004,1,Potential Loyalists
14629,4,2,564.91,1,Potential Loyalists
14631,51,3,722.9200000000001,1,Potential Loyalists
14632,263,1,79.94,2,At-Risk Spenders
14633,266,1,235.4,2,At-Risk Spenders
14636,36,2,609.85,1,Potential Loyalists
14638,51,1,269.6,4,Lost Customers
14639,52,6,2119.57,3,Loyal Customers
14640,24,6,1651.76,3,Loyal Customers
14641,22,1,110.46,4,Lost Customers
14642,59,1,19.8,4,Lost Customers
14643,170,2,295.87,2,At-Risk Spenders
14644,68,2,381.02000000000004,1,Potential Loyalists
14645,157,2,419.42,1,Potential Loyalists
14646,2,46,11901.92,0,Champions
14647,201,1,236.04000000000002,2,At-Risk Spenders
14649,5,4,964.26,3,Loyal Customers
14651,67,2,560.3,1,Potential Loyalists
14652,77,1,94.28,4,Lost Customers
14653,1,7,1483.15,3,Loyal Customers
14655,8,4,939.2800000000001,3,Loyal Customers
14656,169,2,240.95000000000002,2,At-Risk Spenders
14657,18,4,707.37,3,Loyal Customers
14658,5,2,110.60000000000001,4,Lost Customers
14659,9,9,2302.78,3,Loyal Customers
14660,87,2,256.24,1,Potential Loyalists
14661,27,1,41.05,4,Lost Customers
14662,29,4,611.8,1,Potential Loyalists
14664,20,2,566.59,1,Potential Loyalists
14665,61,4,1490.75,3,Loyal Customers
14666,24,1,175.35,4,Lost Customers
14667,11,25,5936.09,0,Champions
14669,242,3,1069.77,2,At-Risk Spenders
14670,280,2,384.90999999999997,2,At-Risk Spenders
14672,235,2,578.57,2,At-Risk Spenders
14673,3,5,1334.64,3,Loyal Customers
14675,16,1,428.01,1,Potential Loyalists
14676,31,5,702.12,3,Loyal Customers
14680,25,15,3943.2,0,Champions
14681,71,3,120.0,4,Lost Customers
14684,26,5,1141.96,3,Loyal Customers
14687,107,1,217.01999999999998,4,Lost Customers
14688,8,20,3705.92,0,Champions
14689,209,1,104.85,2,At-Risk Spenders
14690,44,2,299.4,1,Potential Loyalists
14691,31,5,1861.94,3,Loyal Customers
14692,137,4,558.55,1,Potential Loyalists
14693,265,1,45.4,2,At-Risk Spenders
14696,4,7,1750.74,3,Loyal Customers
14697,218,2,96.56,2,At-Risk Spenders
14698,2,5,1049.07,3,Loyal Customers
14699,214,1,109.13000000000001,2,At-Risk Spenders
14700,32,3,1344.33,3,Loyal Customers
14701,11,9,1702.59,3,Loyal Customers
14702,1,17,2345.54,0,Champions
14703,15,1,318.17,4,Lost Customers
14704,20,7,1290.78,3,Loyal Customers
14708,3,2,525.81,1,Potential Loyalists
14709,15,13,4341.82,0,Champions
14710,14,4,541.63,1,Potential Loyalists
14711,10,11,1786.67,0,Champions
14712,29,3,851.73,1,Potential Loyalists
14713,9,11,2147.15,0,Champions
14714,24,1,46.9,4,Lost Customers
14715,25,4,687.23,3,Loyal Customers
14716,43,2,213.85,4,Lost Customers
14719,2,5,1450.89,3,Loyal Customers
14720,6,3,443.16,1,Potential Loyalists
14722,147,1,154.57,4,Lost Customers
14723,10,6,992.34,3,Loyal Customers
14725,25,1,450.83,1,Potential Loyalists
14727,274,1,116.03,2,At-Risk Spenders
14729,374,1,290.79,2,At-Risk Spenders
14730,1,8,1469.07,3,Loyal Customers
14731,47,3,346.13,1,Potential Loyalists
14732,8,8,2177.19,3,Loyal Customers
14733,16,12,4398.04,0,Champions
14735,4,30,4182.42,0,Champions
14737,4,3,530.35,1,Potential Loyalists
14738,43,7,1154.7,3,Loyal Customers
14739,20,6,745.38,3,Loyal Customers
14740,197,3,1283.86,1,Potential Loyalists
14741,12,6,1270.34,3,Loyal Customers
14744,16,6,416.48,3,Loyal Customers
14745,113,5,1085.5,3,Loyal Customers
14747,249,1,176.95000000000002,2,At-Risk Spenders
14748,29,5,1330.09,3,Loyal Customers
14752,44,1,129.0,4,Lost Customers
14753,87,1,526.75,1,Potential Loyalists
14754,45,2,608.3,1,Potential Loyalists
14755,10,11,4106.17,0,Champions
14756,15,1,577.36,1,Potential Loyalists
14757,75,1,395.5,1,Potential Loyalists
14758,145,4,711.82,1,Potential Loyalists
14759,5,3,1073.07,3,Loyal Customers
14760,297,1,89.2,2,At-Risk Spenders
14761,59,2,255.9,1,Potential Loyalists
14762,264,1,277.12,2,At-Risk Spenders
14764,47,1,79.8,4,Lost Customers
14765,29,3,159.76,4,Lost Customers
14766,8,6,2282.42,3,Loyal Customers
14768,17,2,192.60000000000002,4,Lost Customers
14769,3,8,8261.2,0,Champions
14770,232,2,622.37,2,At-Risk Spenders
14772,112,1,126.50999999999999,4,Lost Customers
14775,58,3,879.42,1,Potential Loyalists
14776,51,11,1239.54,3,Loyal Customers
14778,127,2,691.0600000000001,1,Potential Loyalists
14779,281,3,187.55,2,At-Risk Spenders
14780,55,2,400.88,1,Potential Loyalists
14782,320,1,110.10000000000001,2,At-Risk Spenders
14784,26,2,231.32000000000002,4,Lost Customers
14785,15,1,39.480000000000004,4,Lost Customers
14788,7,2,593.82,1,Potential Loyalists
14789,29,1,169.2,4,Lost Customers
14790,17,4,554.46,1,Potential Loyalists
14792,64,1,6.2,4,Lost Customers
14793,21,1,228.99,4,Lost Customers
14794,3,6,1060.06,3,Loyal Customers
14795,166,1,4.25,4,Lost Customers
14796,1,17,7082.7300000000005,0,Champions
14798,53,3,173.74,4,Lost Customers
14799,51,1,32.720000000000006,4,Lost Customers
14800,48,12,3555.27,0,Champions
14801,61,1,180.84,4,Lost Customers
14803,162,3,279.45,1,Potential Loyalists
14804,9,1,224.82,4,Lost Customers
14805,15,4,296.45,1,Potential Loyalists
14806,75,1,66.0,4,Lost Customers
14808,40,7,1361.85,3,Loyal Customers
14810,41,11,2035.53,0,Champions
14813,370,2,110.93,2,At-Risk Spenders
14815,37,2,737.22,1,Potential Loyalists
14816,197,1,11.9,2,At-Risk Spenders
14817,200,2,962.08,1,Potential Loyalists
14818,74,3,390.05,1,Potential Loyalists
14819,64,2,176.07,4,Lost Customers
14820,21,4,423.79,1,Potential Loyalists
14821,367,1,48.800000000000004,2,At-Risk Spenders
14823,180,3,217.18,2,At-Risk Spenders
14824,10,4,711.71,3,Loyal Customers
14825,4,12,1979.3100000000002,0,Champions
14828,254,1,10.08,2,At-Risk Spenders
14829,29,4,650.83,1,Potential Loyalists
14830,53,1,180.63,4,Lost Customers
14834,18,6,1249.42,3,Loyal Customers
14836,10,3,102.44999999999999,4,Lost Customers
14837,90,4,1613.5,3,Loyal Customers
14840,268,1,62.85,2,At-Risk Spenders
14841,53,6,2687.08,3,Loyal Customers
14842,44,4,2250.64,3,Loyal Customers
14844,64,4,1986.51,3,Loyal Customers
14847,149,1,218.4,4,Lost Customers
14849,22,25,6635.39,0,Champions
14850,312,1,317.25,2,At-Risk Spenders
14851,23,2,416.55,1,Potential Loyalists
14852,58,6,2228.7400000000002,3,Loyal Customers
14853,24,2,88.5,4,Lost Customers
14854,78,7,1821.58,3,Loyal Customers
14855,135,1,91.85,4,Lost Customers
14856,36,3,899.09,1,Potential Loyalists
14857,60,2,931.17,1,Potential Loyalists
14859,13,4,1190.54,3,Loyal Customers
14860,19,1,149.44,4,Lost Customers
14861,52,1,83.37,4,Lost Customers
14862,26,2,727.62,1,Potential Loyalists
14863,29,1,266.76,4,Lost Customers
14865,7,2,43.08,4,Lost Customers
14866,11,4,316.72,1,Potential Loyalists
14867,186,3,517.78,1,Potential Loyalists
14868,3,8,2629.2400000000002,3,Loyal Customers
14869,9,2,599.02,1,Potential Loyalists
14870,262,1,327.25,2,At-Risk Spenders
14871,3,4,501.28000000000003,1,Potential Loyalists
14873,210,1,346.93,2,At-Risk Spenders
14875,108,2,788.1500000000001,1,Potential Loyalists
14878,13,9,1259.39,3,Loyal Customers
14880,77,3,525.09,1,Potential Loyalists
14881,20,1,221.2,4,Lost Customers
14882,27,2,510.20000000000005,1,Potential Loyalists
14883,19,6,727.75,3,Loyal Customers
14885,132,1,102.0,4,Lost Customers
14886,253,1,325.0,2,At-Risk Spenders
14888,207,1,369.2,2,At-Risk Spenders
14889,336,1,135.9,2,At-Risk Spenders
14890,254,1,125.65,2,At-Risk Spenders
14891,148,2,468.1,1,Potential Loyalists
14893,10,2,1044.63,1,Potential Loyalists
14894,85,1,614.95,1,Potential Loyalists
14895,8,19,8175.24,0,Champions
14896,205,2,457.82,2,At-Risk Spenders
14897,8,4,672.58,3,Loyal Customers
14898,23,6,881.02,3,Loyal Customers
14901,11,8,1040.31,3,Loyal Customers
14902,26,1,299.66,4,Lost Customers
14903,21,5,2386.43,3,Loyal Customers
14904,2,2,577.12,1,Potential Loyalists
14905,158,2,371.35,1,Potential Loyalists
14907,3,7,2998.58,3,Loyal Customers
14908,74,1,135.3,4,Lost Customers
14910,3,4,374.65,1,Potential Loyalists
14911,1,193,84980.89,0,Champions
14912,17,2,323.77,1,Potential Loyalists
14913,36,4,995.12,3,Loyal Customers
14915,91,2,281.98,1,Potential Loyalists
14916,71,4,1165.71,3,Loyal Customers
14918,116,2,1308.89,1,Potential Loyalists
14920,213,2,780.25,2,At-Risk Spenders
14921,30,2,1255.23,1,Potential Loyalists
14923,51,1,629.6,1,Potential Loyalists
14924,246,1,168.05,2,At-Risk Spenders
14929,32,1,172.88,4,Lost Customers
14930,109,3,1503.6100000000001,1,Potential Loyalists
14931,5,4,790.88,3,Loyal Customers
14932,366,1,140.43,2,At-Risk Spenders
14934,82,2,1246.59,1,Potential Loyalists
14936,34,7,5469.07,3,Loyal Customers
14937,57,2,1158.68,1,Potential Loyalists
14944,30,12,4288.900000000001,0,Champions
14946,14,1,100.9,4,Lost Customers
14947,72,2,275.82,1,Potential Loyalists
14948,23,6,927.11,3,Loyal Customers
14950,19,1,243.5,4,Lost Customers
14951,79,1,259.52,4,Lost Customers
14952,60,9,4315.92,0,Champions
14953,25,1,202.59,4,Lost Customers
14954,12,1,186.2,4,Lost Customers
14957,253,1,58.49,2,At-Risk Spenders
14958,147,3,213.88,1,Potential Loyalists
14959,64,4,609.54,1,Potential Loyalists
14960,8,2,188.12,4,Lost Customers
14961,11,9,6021.2300000000005,0,Champions
14962,271,1,14.850000000000001,2,At-Risk Spenders
14963,10,5,983.63,3,Loyal Customers
14964,247,1,81.75,2,At-Risk Spenders
14965,96,1,461.64,1,Potential Loyalists
14966,15,1,167.9,4,Lost Customers
14967,50,1,139.8,4,Lost Customers
14968,30,1,139.09,4,Lost Customers
14970,68,4,1465.51,3,Loyal Customers
14971,35,3,808.7,1,Potential Loyalists
14972,128,1,53.47,4,Lost Customers
14973,107,3,465.4,1,Potential Loyalists
14974,37,1,79.99000000000001,4,Lost Customers
14975,57,1,38.65,4,Lost Customers
14976,57,6,625.0600000000001,3,Loyal Customers
14978,72,5,1079.27,3,Loyal Customers
14981,246,1,102.12,2,At-Risk Spenders
14984,19,2,89.57000000000001,4,Lost Customers
14985,198,2,263.34,2,At-Risk Spenders
14988,212,1,305.29,2,At-Risk Spenders
14995,39,2,203.43,4,Lost Customers
14997,46,3,234.32,1,Potential Loyalists
14998,170,2,341.87,2,At-Risk Spenders
15000,48,1,443.42,1,Potential Loyalists
15002,116,4,1525.66,3,Loyal Customers
15004,147,1,823.6,1,Potential Loyalists
15005,16,28,5609.06,0,Champions
15006,51,1,434.98,1,Potential Loyalists
15007,159,1,146.96,4,Lost Customers
15009,12,3,1159.28,3,Loyal Customers
15010,36,1,263.19,4,Lost Customers
15012,54,2,343.19,1,Potential Loyalists
15014,43,2,175.17000000000002,4,Lost Customers
15016,173,1,100.24000000000001,2,At-Risk Spenders
15017,34,1,115.63,4,Lost Customers
15018,39,3,275.36,1,Potential Loyalists
15019,267,1,225.85999999999999,2,At-Risk Spenders
15021,9,9,1544.1200000000001,3,Loyal Customers
15022,12,3,737.67,1,Potential Loyalists
